    AT   ;    BALT;    BE ;    CH  ;    CZ ;    DE  ;    DK ;    ES   ;    FR  ;    HU  ;    IT  ;    LU  ;    NE  ;    NO  ;    PL   ;    SE  ;    SI  ;    UK   
8377.825387;3475.855481;9026.675001;6813.319846;7657.838707;60111.67543;3879.228165;27686.45405;50848.02024;4819.716148;30581.25658;878.7199486;11696.25426;15411.19309;17871.67318;16518.10947;1796.43067;33814.54855
8835.431165;3517.518368;9496.653031;7330.847639;8160.90905;64795.38924;4117.822708;29516.79008;54779.32561;5223.748741;34074.38266;935.626838;12505.32069;15874.36332;18911.64432;17065.06483;1871.549977;35513.44278
9135.453151;3543.858737;10156.81342;7657.646858;8460.422751;68204.45088;4300.297725;31449.87047;58163.70438;5344.65357;36785.69681;978.3187085;13343.71799;15967.74217;19348.5183;17223.84275;1921.085366;37321.0776
9171.755171;3537.884129;10377.16013;7763.011603;8615.644569;70418.52688;4430.75253;32846.71603;58782.02961;5456.693119;38386.07972;997.742362;13685.36728;16193.47856;19626.03425;17403.81892;1932.350408;39595.11996
9126.168545;3535.175623;10458.35355;7759.139876;8619.082504;70058.50001;4446.020349;32961.41081;59231.27287;5362.270861;38065.67223;999.653865;13857.79874;16212.23534;19650.31947;17397.01381;1897.885427;41491.49876
9131.42712;3538.12176;10458.35355;7759.139876;8610.962561;69751.28002;4446.020349;33005.82169;58822.94179;5352.701737;37997.37056;999.653865;13751.87028;16212.23534;19635.09539;17383.97462;1896.166511;42145.67626
9012.753083;3542.259721;10450.33614;7714.948782;8604.62999;69445.77899;4454.603743;32160.54257;57821.47511;5348.804551;37469.88898;998.9101624;13690.99091;16161.42417;19672.51296;17398.15781;1852.978608;41904.9278
9007.649475;3542.259721;10316.52176;7707.271179;8606.403582;69655.17347;4459.554519;31960.20922;56734.35666;5349.896054;37382.15429;999.1184546;13647.22596;16179.94741;19573.18411;17418.07863;1837.440447;41520.89337
9053.304861;3586.415493;10284.39542;7707.271179;8606.403582;70237.59694;4461.002397;31503.98277;56599.00432;5364.959035;37185.88347;986.4956227;13753.15442;16259.29151;19573.18411;17418.07863;1837.440447;41491.80074
9148.927992;3658.961866;10256.35816;7709.179078;8670.11118;70697.70594;4549.310257;31590.43444;56599.00432;5453.606383;37535.51589;980.0273519;13749.61206;16432.49249;19789.79684;17616.03888;1855.038598;41491.80074
9533.341681;3681.26169;10257.12825;7885.222692;8864.375654;72507.16822;4621.107728;33066.39072;57195.00873;5677.551619;39403.09061;985.3507091;14489.62749;16594.23871;20153.91481;17842.65396;1975.236615;42207.11027
9567.887764;3674.85258;10203.00948;7874.545673;8919.87768;72918.37262;4631.229705;35340.26079;57395.62323;5759.525173;40077.3955;987.8187753;14650.78734;16525.25098;20299.562;17819.60922;1975.535394;44204.60459
9636.717207;3651.258623;10195.09861;7863.633212;8916.929895;72918.37262;4618.961514;35577.88898;57819.50892;5759.967347;40226.26369;987.0848978;14650.78734;16496.56113;20368.14714;17801.09534;1969.907144;44429.51845
9283.418801;3620.607063;10045.89489;7739.0704;8708.043618;71699.04059;4471.115596;35400.26853;56978.90959;5647.323291;39630.29413;975.1827663;14410.04112;16511.07939;20438.35892;17684.7983;1933.956812;44429.51845
9153.395317;3378.531072;10073.61627;7556.323882;8425.104443;69325.96555;4260.294556;34497.86115;57355.16937;5546.844464;38556.21733;957.8868836;14399.05848;16521.11098;20393.06927;17637.00755;1922.577801;43890.11875
8958.675153;3312.531172;10034.75226;7244.183913;7855.478617;64709.96707;3937.472691;33808.07393;56630.84822;5245.285023;35587.84928;908.9875699;13999.32297;16078.9728;19523.11989;17175.51826;1872.695504;42478.89478
8683.56674;2908.967113;9700.701371;7027.518285;7433.449736;61078.95689;3706.430618;32375.00421;55312.09352;4980.577126;33350.84539;869.4978744;13141.93537;15907.57633;18950.93598;17075.86312;1767.766664;40754.46351
7950.182399;2852.247054;9606.332931;6948.205159;7432.5467;61213.09221;3791.67204;30231.4354;53234.84723;4716.852914;31106.70659;882.2580265;12440.25608;16110.71518;17532.76831;16840.00386;1616.170419;38495.00644
7842.210752;2845.090607;9301.256368;7011.748123;7250.394229;59322.2078;3731.498799;28712.51759;51697.04411;4537.153822;29667.47667;877.539838;11862.40135;15926.42981;16702.79332;16635.35035;1570.327781;37997.10015
7607.460665;2859.665179;9107.71951;6911.395334;7152.095673;58229.57315;3682.264861;27548.71382;49741.32384;4449.986543;28598.60743;868.815203;11412.74556;15908.08356;16432.50566;16548.93848;1529.909936;35582.68207
7623.100921;2904.580312;9075.976968;6896.672036;7168.603271;58086.34205;3655.228951;27292.83034;49646.88367;4429.416683;28367.48936;876.6687558;11380.29849;15888.96186;16331.16526;16528.37599;1523.583286;34340.58306
7623.100921;3277.215643;9075.976968;6884.45201;7177.075571;58436.33218;3655.228951;27336.34354;49917.13354;4439.54337;28293.40347;891.3910969;11389.24613;15893.22776;16342.80154;16532.96375;1526.67848;34050.41414
8392.663618;3897.733439;9558.234074;7203.059891;7615.57711;61402.56396;3859.14953;28226.66211;51989.74424;4619.492018;29765.20288;943.0030063;11796.9609;16099.32244;17326.59364;16854.31263;1591.407933;34148.20542
9544.705497;3977.165;10751.39776;7874.187547;9046.982842;72453.70962;4556.969038;30076.07229;56800.28005;5196.149227;34430.03218;1060.812597;13390.25823;17206.3958;20108.37544;18410.11293;1853.213214;35872.61233
10530.96015;3915.473437;11872.03342;8586.888461;9777.299391;79844.86323;4902.746519;32704.81804;65293.14611;5691.658777;39769.519;1143.701571;15083.50973;17748.173;20733.89863;19007.27261;2045.837988;42454.37572
10774.63103;3852.860697;12618.62458;8973.976391;9969.419216;82108.72368;4982.045742;35841.20567;71286.08369;5963.811244;42646.75458;1165.847934;16334.16339;17492.5553;20776.88119;18886.33484;2158.978035;47017.94436
10749.40137;3831.136812;12755.93739;9152.449306;10077.71957;83349.35932;5045.213491;38242.41102;72163.07505;6021.894092;44577.59639;1173.496951;16700.34545;17311.88809;20792.03654;18688.45308;2169.779907;49080.63774
10708.19278;3826.984178;12705.01549;9197.847383;10143.10529;83778.32351;5078.640984;38788.03973;72165.95087;6070.968711;44655.96278;1174.665098;16781.1559;17334.23932;20903.56757;18726.57776;2169.589472;50213.05368
10703.47299;3824.275672;12683.86418;9233.978392;10165.1;83756.49852;5078.557105;37977.21441;72007.84388;6097.308332;44491.09484;1173.148102;16692.84511;17323.62933;20907.41426;18706.56274;2171.54966;51048.16757
10686.92347;3827.221809;12668.22437;9233.978392;10165.1;83756.49852;5076.270444;36921.54105;72007.84388;6097.308332;44225.09182;1171.382473;16666.11664;17323.62933;20892.19017;18693.52355;2161.785388;50544.75741
10657.13001;3827.221809;12619.63019;9219.783261;10156.74877;83652.0416;5056.503426;35918.0328;71962.8244;6093.411147;43623.99897;1163.977234;16615.96016;17302.40935;20908.74995;18695.36611;2141.26529;50005.95194
10632.41656;3827.221809;12619.63019;9224.023037;10161.58825;83512.40726;5056.503426;35397.77734;71962.8244;6093.411147;43536.06024;1160.926597;16615.96016;17293.7608;20908.74995;18695.36611;2141.26529;49812.6927
10683.9627;3837.106529;12608.07011;9226.220504;10173.44042;83174.1728;5056.503426;35436.27933;71897.91209;6087.791906;43623.99897;1166.35699;16600.89942;17278.66049;20908.74995;18707.70674;2131.285163;49812.6927
10715.61472;3878.581513;12664.28669;9238.507735;10236.23366;83375.9094;5068.151795;35436.27933;72108.40653;6121.862905;43638.97406;1176.091472;16640.61062;17255.14336;20957.42807;18738.66918;2139.332395;49886.64926
10861.23022;3887.678749;12891.09443;9308.238518;10243.31917;83674.83605;5063.536532;35830.57966;72935.7813;6175.201169;44582.8084;1186.937116;17293.51824;17170.54079;21123.42903;18783.16726;2179.361453;51220.88224
10982.13023;3879.86464;13002.13819;9336.709966;10243.31917;83934.24309;5083.449849;36381.24842;73386.80183;6207.033436;44955.77508;1195.886515;17434.52621;17170.54079;21123.42903;18783.16726;2205.838166;52007.35742
10866.66737;3782.944979;13076.736;9258.434682;10217.23102;83761.19916;5044.268396;37307.83728;74371.04509;6220.221115;45257.68993;1200.946675;17420.92494;17079.44086;21104.23454;18739.97212;2205.878586;52007.35742
10506.01681;3686.349768;12942.00013;9023.73422;9867.440603;81035.09527;4893.651077;38561.81797;72978.75762;6081.508194;44994.86734;1178.50683;17254.79896;16977.80575;21141.85372;18484.45497;2187.070736;51903.8991
10099.18542;3556.718534;12534.04551;8345.584774;9015.849503;74124.76771;4462.592185;37478.87606;73370.8274;5822.57127;42370.87314;1093.478873;16548.46199;16946.91727;21013.01832;18259.57453;2172.992299;50256.93372
9770.210488;3403.744629;12033.84829;7993.345095;8464.055564;69729.75646;4184.449465;35113.56617;71432.6804;5523.05673;39212.34008;1031.029816;15906.10193;16361.97576;20439.31888;17683.78578;2122.404309;46050.44511
9367.054148;2936.726543;11340.45316;7668.865124;7985.330288;65865.983;3922.875899;33611.94638;69987.17283;5126.630434;35660.43145;977.6005511;14955.17441;15832.10948;19637.35437;17054.01732;2007.785579;43666.99244
8136.399456;2873.275369;9922.735925;7432.587376;7572.894259;61322.95446;3717.551333;30369.87532;60807.64764;4781.764015;30806.99187;937.2723118;12476.86405;15764.84599;17284.5046;16820.66975;1648.866688;41474.49031
8033.54989;2845.090607;9692.160598;7401.256785;7441.760129;59479.15794;3603.999488;28734.7461;60793.03764;4597.916061;29587.59769;938.3260832;11882.69609;15351.34655;16564.2885;16419.21961;1610.399968;38059.32565
7814.867499;2859.665179;9691.936923;7358.399867;7370.672733;58643.857;3521.67284;27716.99806;58689.06234;4512.264288;28437.72058;935.5514737;11441.94818;15273.23496;16344.10172;16248.22566;1578.448875;35926.39936
7825.064454;2883.551997;9616.729771;7350.478252;7353.872324;58436.33218;3509.250303;27492.6447;58981.58055;4492.530923;28155.40952;936.7215858;11400.59323;15254.11509;16257.63029;16161.74805;1581.40968;34667.57197
7835.864338;3262.942084;9679.127009;7361.718168;7346.451188;58436.33218;3508.058449;27492.6447;59474.03105;4498.433942;28155.40952;945.3075134;11387.78016;15258.38098;16257.63029;16139.27531;1584.504874;34247.70144
8616.850374;3893.105135;10167.31181;7747.108835;7779.118179;61402.56396;3687.712568;28226.66211;62365.48702;4756.324489;29501.4377;990.3356203;11817.45046;15437.84122;17446.33697;16452.73985;1662.439868;34247.70144
9790.079977;3977.165;11443.02966;8443.612001;9178.667652;72661.5155;4291.515852;30131.36098;66218.60654;5471.387824;34772.86682;1105.331186;13559.56049;16841.41221;20062.07772;18163.47892;1965.112308;36146.83461
10682.2786;3915.473437;12473.32178;9023.158693;9812.215147;79842.02003;4733.454553;32760.10482;71797.74128;5972.55962;40182.01709;1163.382758;15441.11672;17483.47797;20620.26899;18689.78349;2180.33363;42180.15588
10975.5919;3852.860697;13034.39101;9313.741205;10031.27547;81821.83784;4870.277776;35841.20567;76773.25525;6133.501159;43367.76791;1177.197548;16384.2598;17133.35383;20719.38477;18468.84718;2253.379196;46850.52413
10866.19118;3831.136812;13317.8876;9338.614257;10108.76433;83101.39838;4935.761447;38250.57275;76649.833;6160.52403;45420.27789;1190.624767;16806.20248;16949.96616;20744.12821;18213.70483;2265.114491;48741.79357
10847.06163;3826.984178;13393.28915;9445.482769;10167.73677;83107.33732;4921.214397;38788.03973;77430.10314;6188.826176;45375.3748;1200.865415;16979.60964;17019.26225;20903.56757;18297.19098;2264.067932;49900.33103
10855.243;3824.275672;13372.08799;9437.310827;10165.1;82878.60259;4925.80235;37977.21441;76841.37224;6184.400805;45285.26255;1201.186407;16791.19207;17025.36185;20907.41426;18232.73675;2205.068092;50161.98449
10855.243;3827.221809;13136.29088;9390.284495;10150.62977;82670.21829;4913.873574;37134.78017;76690.22739;6175.495547;44766.83433;1200.288971;16672.24029;17025.77603;20905.02698;18218.0787;2201.401698;49913.57443
10820.85291;3824.658409;12969.5564;9324.304562;10142.27853;82381.01879;4910.735937;36539.31224;75778.00552;6134.825863;44708.60181;1202.362761;16655.67136;16982.46575;20921.58675;18185.75053;2199.841756;49794.43248
10787.09089;3827.221809;12845.83357;9332.386296;10125.40874;82126.2961;4910.735937;35994.24866;75229.01127;6159.974039;44715.91193;1197.724734;16615.96016;16982.46575;20921.58675;18161.63832;2174.330969;49751.56067
10769.54281;3837.106529;12850.25598;9316.127207;10084.54525;82050.71921;4906.211867;35918.0328;74825.34027;6179.261292;44605.6392;1197.724734;16640.61062;16982.46575;20909.77863;18215.75146;2200.061152;49528.38078
10897.88836;3881.144913;12983.66973;9410.285413;10119.11947;82664.67039;4918.140644;35918.0328;75320.40069;6223.299371;44785.02978;1200.485704;16738.07117;17011.54606;20963.06179;18236.28647;2204.926203;49483.19539
11029.25214;3887.678749;13606.34991;9477.401065;10104.30181;82566.50273;4912.264279;36153.68879;78094.42396;6264.15925;45607.05843;1202.774029;17218.40609;16934.09588;21129.06274;18280.78455;2277.814254;49483.19539
11069.62125;3875.080632;13637.0476;9477.401065;10112.2062;82754.03963;4911.671278;37307.83728;78836.14694;6271.063217;46207.88513;1202.774029;17411.98136;16890.66518;21129.06274;18280.78455;2297.066939;50211.74346
10954.15839;3776.228945;13570.91455;9393.117929;10091.30006;82754.03963;4911.671278;38391.55961;79068.17853;6265.988517;46207.88513;1203.247945;17420.92494;16907.71414;21120.88366;18258.27355;2316.82363;50205.8207
10561.72342;3679.633734;13469.472;9093.924161;9760.665811;80715.28049;4819.074891;38561.81797;78438.26256;6102.091077;45205.68521;1194.314614;17337.90985;16929.3337;21122.90896;17963.29151;2287.261413;50205.8207
10195.02715;3533.0936;12953.4356;8417.942413;8940.578122;74213.88439;4438.109934;37280.80707;78118.4031;5823.714864;41965.11739;1094.87138;16610.62713;16913.05654;20994.07127;17707.30146;2278.31326;49230.26046
9866.181523;3372.822015;12464.54301;8081.11026;8396.08229;69799.80173;4162.737152;35105.32755;75708.12525;5523.05673;39035.37585;1031.029816;15989.12514;16344.48524;20396.64791;17251.85984;2184.395896;46036.27627
9440.982068;2899.165339;11812.52339;7736.88466;7918.78317;65858.59395;3880.497557;33611.94638;73520.80372;5130.977062;35722.0795;977.6005511;15225.91548;15818.10028;19460.50067;16655.89321;2050.821175;43450.68997
8213.270187;2811.467844;10173.1336;7476.779822;7460.208148;61369.90386;3707.107253;30121.82295;63645.96746;4780.092235;31126.26159;944.5144541;12484.16389;15786.05137;17633.35953;16369.17521;1648.867626;40810.46184
8042.417834;2795.962312;10040.27;7436.584492;7281.987698;59473.6467;3598.958494;28712.51759;63085.15508;4593.496747;29698.50474;938.3260832;12006.5377;15453.1769;16742.93152;16003.09179;1615.628596;37827.17883
7820.224082;2810.536884;9927.141513;7398.357951;7245.901686;58643.857;3520.480986;27512.6146;60709.31008;4507.53424;28906.81217;935.5514737;11635.20849;15490.92036;16432.50566;15798.46183;1587.262639;35180.5019
7838.654748;2830.937087;9895.398971;7383.634653;7220.829762;58436.33218;3508.058449;27292.83034;60374.41379;4482.840959;28675.6941;937.6457814;11593.85355;15471.80048;16354.70245;16001.51414;1595.141522;33612.99696
7838.654748;3147.097327;9895.398971;7389.888322;7220.829762;58436.33218;3508.058449;27376.39484;60374.41379;4489.720394;28675.6941;946.231709;11593.85355;15476.06637;16354.70245;16032.71401;1584.433409;33322.82804
8644.567699;3805.733924;10262.44474;7739.811008;7677.720757;61402.56396;3687.712568;28226.66211;61627.11565;4711.258508;29817.25862;991.2598737;12043.79668;15643.5418;17267.70999;16452.73985;1664.577366;33322.82804
9781.102223;3910.230471;11460.47507;8421.80963;9102.395303;72661.5155;4276.387993;30076.07229;65122.61223;5475.630268;35594.31217;1106.255439;13902.9972;16890.05941;20008.3249;18150.14146;1964.201179;35059.28016
10673.30085;3849.835079;12497.44754;9023.158693;9777.299391;79842.02003;4695.627833;32704.81804;71178.99272;5966.106913;40568.53055;1164.307011;15536.71518;17443.21475;20701.79402;18691.42394;2181.244759;37817.55678
10968.98584;3799.021559;13120.81556;9313.741205;9985.993742;81821.83784;4870.277776;35841.20567;76271.47059;6139.326343;43465.46085;1179.853331;16554.1327;17133.35383;20696.78348;18468.84718;2254.290742;43575.96412
10861.70128;3789.215505;13312.79604;9338.614257;10094.2941;83101.39838;4935.761447;38297.6978;76574.80286;6147.690089;45657.96309;1193.28055;16966.25352;16949.96616;20807.76237;18260.36924;2264.865301;47228.02209
10875.85653;3783.61915;13472.2832;9393.789076;10095.53325;83209.21174;4921.214397;38788.03973;77332.89911;6167.807782;45822.4806;1200.865415;17134.76597;17024.07916;20949.89278;18338.67503;2270.70232;48661.76814
10855.243;3787.958465;13401.29659;9447.987845;10066.68039;83069.51222;4925.80235;38169.5475;77377.86262;6138.007697;45668.95044;1201.186407;17152.67911;16993.74536;20946.06671;18277.31528;2239.872897;49181.73865
10795.79874;3790.904602;13257.8754;9406.586885;10066.68039;82938.13048;4913.873574;37603.16655;77475.06665;6128.109668;45422.96152;1201.186407;16989.6458;16975.53596;20901.65912;18219.69756;2205.068092;48977.35963
10726.10313;3790.904602;13104.19133;9363.257277;10058.32915;82826.18676;4910.735937;36539.31224;76854.52683;6113.554279;45312.77307;1201.403716;16979.20053;16912.61134;20918.21889;18236.28647;2200.061152;48891.08996
10707.60576;3790.904602;12969.5564;9324.304562;10058.32915;82701.746;4910.735937;35994.24866;76789.27166;6107.312967;45312.77307;1200.506279;16829.67757;16872.92287;20918.21889;18236.28647;2174.330969;48939.92837
10707.60576;3789.544439;12969.5564;9324.304562;10058.32915;82701.746;4906.211867;35918.0328;76703.38198;6113.554279;45202.10999;1200.506279;16780.74679;16912.61134;20918.21889;18233.88074;2197.914279;48939.92837
10897.88836;3835.542158;13121.20808;9423.54689;10079.6782;82664.67039;4906.211867;35918.0328;77012.26996;6150.830734;45459.20159;1203.338683;16869.7719;16941.69165;20979.37183;18290.1504;2205.665649;48864.16479
11082.61887;3835.542158;13482.56477;9445.262662;10064.86054;82650.44627;4894.214818;36462.69655;78316.38668;6213.527332;46100.92147;1206.931435;17411.98136;16890.66518;21145.37508;18280.78455;2290.260868;48950.43445
