"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.36051294	0.4234391	0.42645586	0.4545362	0.471864	0.49407387	0.49609426	0.50927544	0.5299043	0.54918164	0.5503449
0.5429875	0.527697	0.51856697	0.5032259	0.47216395	0.44936356	0.41114467	0.39761537	0.43068382	0.4610042	0.48680577
0.50638497	0.5122259	0.6161183	0.6817862	0.7087068	0.77726036	0.7983633	0.80795306	0.80816495	0.81700236	0.82317907
0.830144	0.82436335	0.81329805	0.79258585	0.7694558	0.74601036	0.7262446	0.7154149	0.69427735	0.6638556	0.6345256
0.6098773	0.5850498	0.55224985	0.52977496	0.53906703	0.53085655	0.56657594	0.55765986	0.46795428	0.3746472	0.29418498
0.251629	0.24900748	0.29524627	0.3440379	0.3820833	0.39844733	0.44570154	0.46670765	0.46332344	0.4723379	0.45629326
0.41193748	0.38021314	0.3787477	0.3939506	0.3594071	0.31236967	0.33593723	0.31625056	0.26529738	0.24930185	0.27750322
0.28215578	0.29922882	0.2843855	0.30291313	0.2942698	0.2976486	0.28529796	0.2694768	0.3025771	0.31033102	0.32370505
0.34455177	0.35180408	0.35336164	0.37675995	0.38783762	0.39057082	0.4503272	0.46507302	0.3954555	0.31524035	0.32929206
0.27868256	0.20773925	0.18385877	0.17242146	0.16346627	0.18502267	0.21018572	0.22574347	0.24314728	0.2322192	0.23151182
0.22502637	0.22316235	0.22249216	0.22633067	0.23578398	0.24470101	0.24719599	0.25423035	0.25279853	0.24361749	0.24105221
0.21782342	0.18755402	0.16460583	0.15138772	0.14928049	0.14157131	0.13048747	0.10727718	0.09221675	0.07982409	0.067211166
0.060356885	0.057628352	0.056042455	0.055470854	0.05811727	0.059603147	0.05984125	0.06181745	0.06557484	0.068516456	0.07126064
0.070828974	0.081939206	0.096995674	0.10767995	0.12946564	0.12315352	0.124746904	0.117995486	0.119343095	0.11294047	0.11425081
0.13399538	0.1524022	0.1383059	0.14942694	0.16414061	0.18861808	0.19392817	0.19901983	0.1969053	0.18486723	0.16879515
0.16045918	0.1558319	0.14538498	0.13211574	0.11168216	0.10358758	0.093463674	0.086380206	0.08821097	0.10239552	0.12829481
0.15394953	0.18617795	0.22541064	0.26059338	0.27470142	0.29903343	0.32947126	0.36319384	0.37913346	0.40802252	0.44255862
0.4713462	0.496815	0.51126564	0.5103688	0.499277	0.4869401	0.46015656	0.42199066	0.38136384	0.31400403	0.26272315
0.22334547	0.19688976	0.16123301	0.14745845	0.16539292	0.17103325	0.16614506	0.16467641	0.174763	0.20520057	0.21442963
0.21332373	0.21922328	0.23871857	0.2957108	0.39915454	0.49036467	0.57110447	0.5590385	0.5535838	0.5066431	0.49794856
0.5135278	0.5408275	0.5292608	0.5201875	0.5086279	0.5086064	0.54266864	0.5750632	0.560576	0.55363923	0.5531115
0.5540978	0.5676371	0.5760013	0.6004605	0.5897164	0.5694819	0.5495532	0.5566427	0.59841675	0.5762024	0.5671174
0.5866885	0.5962773	0.5897943	0.59158874	0.5807657	0.56159574	0.5580936	0.5397472	0.49150458	0.4441268	0.41976884
0.41479722	0.42247298	0.4669117	0.50129056	0.52044857	0.51952976	0.5339745	0.5422064	0.5176683	0.4794005	0.4605299
0.47493675	0.4940425	0.5010924	0.47824246	0.4511311	0.41045487	0.3660313	0.33388078	0.3036818	0.2874025	0.2721056
0.25355548	0.24966948	0.22278477	0.20534365	0.20151854	0.20390628	0.19235457	0.17071281	0.16313557	0.15371606	0.14759424
0.13168725	0.12488651	0.11705424	0.12232175	0.118950665	0.11622511	0.11620356	0.12241894	0.13763373	0.16459821	0.16944373
0.14741766	0.15502971	0.14811368	0.117727436	0.123493895	0.18929176	0.23652966	0.26458243	0.28669918	0.30566415	0.30242643
0.28654408	0.23483585	0.18893047	0.16538319	0.13353387	0.12050557	0.10896191	0.09641113	0.09757112	0.11426584	0.15892376
0.17470852	0.1914801	0.26424587	0.30851704	0.33191094	0.38678885	0.4223066	0.4656454	0.4992438	0.5528575	0.6029332
0.6402974	0.64354604	0.63988864	0.6508456	0.64525396	0.6623682	0.68992585	0.6913622	0.6809879	0.6362734	0.5823881
0.5460471	0.50810444	0.4725612	0.4391979	0.39047107	0.3368478	0.3100572	0.28405404	0.28585055	0.30605128	0.33058912
0.36766362	0.41934055	0.44410783	0.45020905	0.4462761	0.44650644	0.44395527	0.45883963	0.48682708	0.48930034	0.46657884
0.47593206	0.4600872	0.428851	0.38341457	0.3244407	0.26485333	0.21107563	0.1744486	0.14325228	0.12663127	0.11529806
0.10360125	0.101649225	0.0886562	0.0822967	0.09051101	0.1160219	0.14636363	0.17049246	0.19412427	0.2156551	0.24329594
0.2543767	0.2791702	0.29333058	0.32721025	0.3480424	0.3623455	0.3499271	0.3223726	0.32258087	0.35593444	0.37527287
0.3894642	0.42873132	0.7495021	0.7387787	0.7197898	0.6920556	0.6697267	0.648532	0.6270729	0.5867451	0.5304062
0.4526854	0.4100735	0.38961285	0.350806	0.3454291	0.26485306	0.26049003	0.38993955	0.51655304	0.6329133	0.65554863
0.6296546	0.71354616	0.77997994	0.78575313	0.77864325	0.7604013	0.7591782	0.7529933	0.7387493	0.7318164	0.7502361
0.756553	0.7704054	0.7740847	0.7476061	0.7397964	0.73401636	0.7568852	0.77548146	0.7787113	0.77157575	0.7386836
0.6988538	0.6643786	0.6164987	0.5737643	0.65660477	0.6329172	0.6079606	0.5686325	0.5719058	0.5954853	0.6142651
0.61389774	0.5866724	0.59058285	0.6077594	0.630227	0.6128813	0.6391215	0.63973594	0.6225149	0.5908456	0.5235858
0.4748692	0.39905798	0.34355453	0.30763718	0.2929293	0.24591488	0.16150749	0.17702718	0.20792618	0.2577925	0.2935517
0.36808318	0.4203595	0.42541048	0.44160402	0.506045	0.5217755	0.5222322	0.50368273	0.538758	0.5590109	0.5795065
0.60778034	0.62582415	0.54803395	0.47999913	0.5059728	0.54259884	0.5464887	0.51204	0.46513724	0.4455446	0.41376424
0.37171307	0.27344686	0.16279614	0.16336368	0.23848002	0.25393298	0.26716787	0.27995795	0.27801955	0.28924337	0.29571304
0.3103566	0.33622462	0.3882352	0.42949408	0.4740614	0.4973237	0.51596534	0.53957474	0.5310655	0.5234957	0.5030962
0.43812272	0.3997783	0.38572136	0.4255846	0.40682036	0.4288571	0.36821944	0.33210123	0.31942433	0.25877848	0.20718029
0.14502338	0.13703868	0.13455042	0.14037584	0.15400107	0.17120327	0.18730372	0.20378038	0.22624654	0.23901176	0.22867866
0.21731704	0.19231087	0.1793531	0.17365937	0.14101365	0.15439335	0.23139073	0.36727276	0.38257775	0.35833353	0.3302568
0.29392022	0.2564548	0.24708402	0.22696283	0.22063503	0.2141984	0.21124487	0.19365825	0.17789134	0.15392418	0.136795
0.14070478	0.1418896	0.13786398	0.10252285	0.094798736	0.07054559	0.057076745	0.051996954	0.045431998	0.04183407	0.039173167
0.037940543	0.037846226	0.036904156	0.037456065	0.039090607	0.04316197	0.046016507	0.056564424	0.060671918	0.060685053	0.06361889
0.068573125	0.062478688	0.06618005	0.07374473	0.07631846	0.09853	0.12192817	0.13191585	0.14910847	0.1549801	0.16317755
0.17134862	0.16257651	0.13342446	0.11102707	0.09750677	0.092969716	0.08480608	0.08928761	0.089321434	0.10708566	0.12610471
0.15116525	0.15971422	0.16226482	0.16385208	0.16715994	0.1867207	0.21463524	0.23719497	0.2633376	0.28755376	0.29600626
0.31004494	0.319191	0.33715	0.3714617	0.4027954	0.43746725	0.49266285	0.5325134	0.56065536	0.62767076	0.665143
0.67934364	0.6750207	0.61277777	0.61230654	0.643937	0.67117536	0.6891394	0.6797323	0.65856296	0.64631486	0.63540494
0.62615454	0.62828577	0.61794645	0.61226875	0.58057666	0.5463216	0.5115938	0.47635812	0.4564559	0.4576251	0.4994277
0.5009806	0.47881293	0.46163613	0.4510682	0.4507355	0.52343976	0.59308857	0.6174997	0.63375807	0.6394425	0.62091273
0.60045016	0.57545894	0.5823856	0.5607345	0.58123773	0.5992357	0.593026	0.5816762	0.551879	0.51913327	0.5084628
0.5013385	0.49804392	0.5329395	0.5407714	0.53225833	0.5016148	0.4801816	0.4688074	0.45668867	0.4354129	0.4127539
0.39269942	0.3843721	0.39021277	0.3504579	0.31223074	0.24092391	0.21739349	0.22901471	0.23993918	0.22034213	0.21876016
0.23317209	0.2539581	0.2990935	0.2732057	0.28230733	0.27503413	0.24153951	0.19465804	0.15412578	0.13645047	0.13392536
0.13786042	0.13454741	0.12709391	0.12011332	0.1117802	0.110637225	0.10525332	0.10082221	0.09960822	0.10519316	0.11159243
0.12000051	0.1329398	0.14661446	0.15304014	0.15505171	0.13113059	0.13341026	0.13415913	0.1343399	0.13869356	0.13547152
0.12933928	0.123030476	0.12200954	0.13333572	0.1420084	0.1376177	0.13483393	0.133741	0.13133752	0.12603658	0.113552675
0.11282236	0.117895216	0.11886005	0.12364412	0.12685409	0.12667474	0.12292691	0.11005243	0.11381321	0.12019795	0.122555934
0.123650335	0.13176073	0.13405034	0.118930355	0.1235736	0.13680835	0.14793909	0.15899332	0.18216766	0.19230016	0.17942107
0.21517923	0.3023133	0.35482556	0.4018387	0.45364684	0.4750771	0.49736452	0.5193491	0.5689322	0.603501	0.6463654
0.6106099	0.5262953	0.42052272	0.33507818	0.33663994	0.3664703	0.3962185	0.38859296	0.38989547	0.4280228	0.5074191
0.5499497	0.54454994	0.5153865	0.48465735	0.4789137	0.45561498	0.40450966	0.3434028	0.30764434	0.27136514	0.22608808
0.18126445	0.13583048	0.10948232	0.09595887	0.08934032	0.083370976	0.07996612	0.08960993	0.10215862	0.1232657	0.13287897
0.1335503	0.16001312	0.1834052	0.21453294	0.23748946	0.2675042	0.28523675	0.26851466	0.25946936	0.24104618	0.23935392
0.25272334	0.25472975	0.29452816	0.2674081	0.27521673	0.29635194	0.32193974	0.3825093	0.4959628	0.47590187	0.41609597
0.350435	0.27792203	0.25895754	0.24751814	0.19561699	0.17389354	0.16582723	0.18833646	0.20441803	0.21189523	0.23779832
0.2545897	0.27128515	0.30328876	0.32279018	0.3749363	0.32008064	0.28196707	0.277849	0.27463758	0.2809179	0.31353524
0.35807693	0.3934485	0.44433355	0.49477184	0.52262014	0.5627925	0.5926961	0.6044989	0.6124273	0.5759514	0.53264713
0.5047391	0.47543594	0.473612	0.50275916	0.55468273	0.57300466	0.54843736	0.56745595	0.59425735	0.57028276	0.53301096
0.49286154	0.4413378	0.3909672	0.3382283	0.2970506	0.27097848	0.24724104	0.23405474	0.2654025	0.28723928	0.30092996
0.30854568	0.3256582	0.3987613	0.46769983	0.45588073	0.3487325	0.26573962	0.2349433	0.29343218	0.30798173	0.2900524
0.30286804	0.32175717	0.2785292	0.24159124	0.21344382	0.18986051	0.17769514	0.15953667	0.14637303	0.1367163	0.15076342
0.1716029	0.18400657	0.20803146	0.2281429	0.23271619	0.24580628	0.2568705	0.26197824	0.2755357	0.286091	0.30527943
0.37239733	0.44692108	0.5531042	0.6043176	0.58337986	0.58609486	0.57188994	0.5367368	0.4868524	0.47609398	0.50481415
0.49924463	0.50351447	0.48912442	0.4891666	0.5089626	0.52267593	0.5144985	0.5128516	0.51166093	0.5151958	0.5173316
0.5173688	0.53574353	0.5201401	0.48920432	0.452354	0.41509852	0.4269244	0.44381782	0.4395672	0.41894397	0.3996263
0.38052288	0.3643135	0.34031385	0.33680767	0.31894985	0.29553956	0.2712052	0.23785557	0.22023934	0.21364956	0.20887415
0.19988197	0.21132475	0.24724102	0.27270392	0.25089183	0.226344	0.22228724	0.2566409	0.29137152	0.34095544	0.3986736
0.39607447	0.383154	0.3707986	0.33729446	0.3349938	0.35820493	0.40937757	0.44888046	0.44382647	0.46199146	0.45622852
0.4027564	0.37059832	0.3167485	0.2783867	0.24172792	0.1969579	0.18702903	0.184889	0.18588816	0.18281423	0.18145517
0.16588219	0.1625027	0.15910092	0.15430585	0.15712401	0.15921946	0.16955127	0.1775393	0.19051795	0.19144972	0.17980765
0.164299	0.12858388	0.10959429	0.10638674	0.108591996	0.101420015	0.10163308	0.09466125	0.08654073	0.08234709	0.07764208
0.07801503	0.080354445	0.087695554	0.1006251	0.10454285	0.1008667	0.10895953	0.11254622	0.13170533	0.121998556	0.11519356
0.10680147	0.09958557	0.09029843	0.078390345	0.081541665	0.09419199	0.11332876	0.13158932	0.15110633	0.22060466	0.2610634
0.32542348	0.41232085	0.47938517	0.53403634	0.5691193	0.543551	0.41697237	0.26479727	0.18272744	0.14541893	0.13049321
0.11059641	0.1051658	0.07594824	0.06442905	0.07050505	0.08072276	0.080205224	0.10333525	0.13960397	0.16771083	0.17045654
0.1676475	0.17331757	0.18901521	0.21670856	0.25309893	0.28823265	0.30343956	0.30028543	0.3028579	0.29406223	0.28527656
0.26616487	0.25903162	0.24831988	0.23634349	0.233845	0.23239397	0.22672386	0.21756195	0.20001507	0.1854177	0.16951737
0.1594235	0.1482741	0.15051973	0.14632213	0.14094004	0.13622253	0.12425224	0.12960598	0.1299793	0.1277438	0.13080831
0.12954572	0.12779848	0.12823689	0.1344553	0.12610157	0.12231323	0.11951146	0.120090984	0.120763496	0.124009915	0.123773806
0.12172424	0.12645614	0.13527727	0.14542446	0.14783427	0.16008054	0.17108218	0.17597559	0.18921424	0.20507622	0.22515243
0.23194136	0.23517114	0.23581252	0.23110059	0.23097064	0.24265173	0.26078683	0.22814846	0.23542339	0.23771654	0.23178682
0.21285646	0.19386613	0.17425857	0.15932411	0.16672361	0.18970802	0.20785977	0.19262849	0.20789488	0.21928844	0.21738625
0.22635844	0.24782202	0.26856145	0.30328208	0.33478504	0.36475337	0.39253503	0.38502473	0.40687406	0.44501185	0.49082732
0.5182225	0.538673	0.572047	0.60671175	0.63438493	0.65910465	0.6820676	0.6957175	0.71853745	0.7205161	0.71114993
0.6988708	0.68544817	0.6862821	0.68451536	0.6891887	0.69525987	0.67538416	0.62745875	0.57466865	0.52354956	0.46332607
0.41925365	0.38154125	0.33937785	0.31679642	0.29551324	0.28774136	0.267338	0.24547474	0.22274159	0.20215501	0.17996064
0.19136538	0.19972534	0.19568183	0.19584668	0.20794952	0.22053987	0.22445947	0.23242328	0.2437892	0.2623646	0.2724429
0.26765195	0.27065018	0.28184107	0.29974753	0.30630055	0.31405026	0.32713914	0.34517238	0.35999656	0.37957156	0.3903048
0.39273924	0.42135486	0.45892933	0.5036144	0.5293559	0.5977748	0.61337286	0.6135405	0.5897948	0.67055833	0.68874234
0.7205922	0.72764176	0.71443766	0.7088732	0.72099364	0.68519396	0.665756	0.6919738	0.75069	0.77547383	0.7751808
0.772408	0.76740676	0.7665112	0.77405554	0.7386776	0.714149	0.6948828	0.7350691	0.75502163	0.74467576	0.72509444
0.6979243	0.6899994	0.6986488	0.72425354	0.74232006	0.73453194	0.7372197	0.7257921	0.7148351	0.68235964	0.6736037
0.5466123	0.44627568	0.62647116	0.7263082	0.7412659	0.7353577	0.73096406	0.7267866	0.72162753	0.7069417	0.69753325
0.69011575	0.68533766	0.6834625	0.67949104	0.6759001	0.659522	0.64047563	0.60346806	0.5665871	0.53894633	0.5184238
0.46895546	0.38811013	0.33168224	0.29373407	0.29910937	0.35256216	0.4215363	0.47070298	0.44333327	0.5081419	0.55139476
0.57718396	0.5710729	0.5659363	0.56968635	0.6004886	0.5820843	0.57571423	0.6355333	0.7546283	0.7592337	0.76158977
0.77157575	0.7289121	0.65468854	0.60154396	0.5612979	0.5545035	0.5176865	0.44857633	0.38774493	0.35031015	0.50553507
0.6584455	0.70886046	0.7122107	0.7930193	0.7827156	0.7482207	0.7334762	0.772645	0.75668806	0.7330856	0.62051326
0.5787693	0.6384363	0.699318	0.7312765	0.73879385	0.7364142	0.71913457	0.71844083	0.69677895	0.66450715	0.6145677
0.54085636	0.54229367	0.4549963	0.4409714	0.42225897	0.40622512	0.39513746	0.40762523	0.42993838	0.44620734	0.42819396
0.39474827	0.36927393	0.3140019	0.29012117	0.2804346	0.28755397	0.2917254	0.28762192	0.25356215	0.2318744	0.2290803
0.23369996	0.2387647	0.2415033	0.2342311	0.22275469	0.22381528	0.2258459	0.23176844	0.23529202	0.2390059	0.24340962
0.25392678	0.25994644	0.26565227	0.26322	0.2623312	0.2616868	0.24450299	0.2362566	0.2191037	0.19386311	0.16955242
0.16796438	0.16840367	0.16827618	0.16565011	0.17711937	0.150917	0.1290022	0.12035374	0.1136684	0.117581494	0.1175099
0.11754691	0.12267216	0.12848248	0.1341878	0.13858135	0.110095955	0.111194946	0.11280894	0.10791584	0.10510233	0.09940705
0.102795795	0.110669255	0.121297576	0.12639074	0.12369638	0.12311243	0.111544296	0.10860111	0.100223295	0.09593527	0.091913395
0.089392886	0.093084514	0.097916916	0.10083164	0.10048608	0.09957989	0.101481184	0.10536199	0.10500608	0.10652875	0.11341498
0.122884765	0.12907746	0.13481906	0.13696603	0.12960818	0.12122082	0.109597154	0.09762726	0.087501995	0.076859325	0.07296601
0.06991222	0.06945895	0.068037994	0.062429115	0.058551703	0.056838945	0.054479174	0.05257773	0.053433985	0.058132578	0.06124339
0.06040479	0.059727784	0.056934286	0.060350362	0.075131945	0.08441159	0.08868116	0.073978625	0.06567308	0.071118936	0.0797648
0.07667432	0.076356485	0.074862644	0.07836816	0.07859927	0.08897546	0.10490685	0.11355171	0.12332357	0.12509902	0.11517695
0.104086444	0.10815268	0.11461	0.11701142	0.12555894	0.13025458	0.12812588	0.12530519	0.11095676	0.10417091	0.10150185
0.099726014	0.10228097	0.12016304	0.13118315	0.14216179	0.17068984	0.18154489	0.19500437	0.20572095	0.19950488	0.1806544
0.1582322	0.14432567	0.11964483	0.13557397	0.14359209	0.15527667	0.14779024	0.15091863	0.15751773	0.1778809	0.17598175
0.18676989	0.17198488	0.17719781	0.16023348	0.16626541	0.17768298	0.19506145	0.17265154	0.21741337	0.27704608	0.317791
0.35240117	0.3628422	0.33679485	0.27058902	0.22348697	0.1928896	0.18424034	0.17779578	0.17716494	0.17742458	0.17382352
0.1769552	0.1807077	0.17766544	0.16958192	0.17469455	0.18277602	0.16095874	0.15920606	0.16896302	0.19195443	0.2164857
0.26147062	0.31922674	0.3418708	0.3280443	0.3222327	0.34052628	0.40635613	0.42944327	0.46488973	0.48521614	0.49253216
0.54311246	0.5767798	0.5783044	0.57911414	0.58640724	0.5701081	0.5625516	0.59067225	0.5822415	0.58005357	0.5700478
0.56017566	0.5681188	0.56758	0.54363775	0.4920721	0.47520015	0.48595664	0.51508147	0.49228358	0.42312053	0.38155875
0.37255943	0.39879707	0.44354323	0.4701427	0.5042529	0.5690381	0.654257	0.63812566	0.61468107	0.6606074	0.65051514
0.66160536	0.64579535	0.6037018	0.5851718	0.49981874	0.47117457	0.4541581	0.43990853	0.4421447	0.47320777	0.48871142
0.59955305	0.6602851	0.7227863	0.7213513	0.71267277	0.714698	0.7050045	0.71104574	0.70039946	0.69086087	0.6754462
0.6840046	0.6707542	0.6495389	0.6284199	0.6018944	0.62766725	0.60808593	0.5913017	0.5899288	0.58496636	0.5553335
0.5684692	0.5362217	0.5351075	0.49141598	0.4479578	0.36068386	0.31722668	0.28684026	0.25142497	0.20439418	0.16197021
0.1310727	0.1306218	0.11409357	0.10171559	0.11277025	0.1279278	0.1583318	0.17221864	0.17047672	0.15446939	0.13922285
0.12760684	0.11750178	0.11393426	0.13492148	0.11760192	0.107655376	0.10284093	0.09406544	0.0953668	0.09663244	0.10854234
0.118896574	0.124131896	0.131785	0.14245474	0.13901074	0.13126248	0.13820367	0.13237026	0.1257978	0.11667483	0.110129595
0.109031394	0.10851615	0.102184206	0.09781359	0.10209476	0.11350643	0.12326102	0.1386864	0.1754796	0.20663507	0.22204717
0.22827215	0.2327636	0.22775452	0.21224776	0.20234296	0.19025582	0.19438323	0.17106938	0.19180322	0.19164118	0.23520301
0.25472707	0.24830493	0.23107553	0.22761938	0.22647631	0.21119481	0.19434981	0.18475614	0.18340102	0.17910995	0.16636652
0.17531468	0.19043143	0.19331604	0.19875245	0.18525234	0.18683006	0.1827337	0.16789699	0.19511001	0.15705614	0.13232279
0.11347465	0.10874206	0.09333765	0.071142405	0.060265202	0.055341728	0.056716327	0.06561802	0.0716136	0.07869588	0.09085713
0.10577239	0.12588312	0.14492278	0.16302449	0.18198067	0.20576456	0.21696152	0.21285072	0.2002869	0.19543788	0.18921305
0.20698741	0.21689567	0.22683443	0.2599809	0.3022981	0.34566638	0.375182	0.38180804	0.38088712	0.40329742	0.4230367
0.4255551	0.4262564	0.4288535	0.4255901	0.42006215	0.4266637	0.440756	0.4472147	0.452216	0.45644107	0.46359813
0.4729836	0.44368622	0.44395247	0.4568901	0.48914897	0.48455423	0.49123433	0.5087963	0.52426165	0.5334086	0.5387052
0.5421276	0.5434786	0.53963846	0.55980504	0.57222044	0.56839716	0.5827816	0.5970983	0.61187124	0.632091	0.6561501
0.66304815	0.67477304	0.6915504	0.7057154	0.70611453	0.7113072	0.7085399	0.70242167	0.7061729	0.69414324	0.6867802
0.69203585	0.68787235	0.6819513	0.67132264	0.6443888	0.6268322	0.62025684	0.6139352	0.6016384	0.58702207	0.5782716
0.5717696	0.5632304	0.5608321	0.55677235	0.5478757	0.5189077	0.50715154	0.50332254	0.4810438	0.43526563	0.41688865
0.36657625	0.30267677	0.22866228	0.1731446	0.13321483	0.11325484	0.1346167	0.13313383	0.12727113	0.112373054	0.09723496
0.096226074	0.10062164	0.09734231	0.08496378	0.08704248	0.102958076	0.118793465	0.14651951	0.1607373	0.17241997	0.17850187
0.18773267	0.18333118	0.18608569	0.17723963	0.15791082	0.13932176	0.13099249	0.1328351	0.1450339	0.13791321	0.14850289
0.1592037	0.1639232	0.1565256	0.15132555	0.13994649	0.13306046	0.14045197	0.15467249	0.18835367	0.26617473	0.24280424
0.20530444	0.16648503	0.13860385	0.12700804	0.11217476	0.10404439	0.1016993	0.108768806	0.108564496	0.11291148	0.114147924
